id,productName,supplier,category,packing,origin,brand,EffectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
4015,羊仔後膝,金山,Lamb,抄,紐,affco,15-jan-24.pdf,,,,,,,$ 3 6.5,磅,其士,
4016,羊仔髀帶骨,金山,Lamb,抄,澳,midfield,15-jan-24.pdf,帶骨,,,,,,$ 2 5.0,磅,其士,
4017,羊仔髀帶骨,金山,Lamb,抄,紐,silver fern,15-jan-24.pdf,帶骨,,,,,,$ 3 5.0,磅,其士,
4018,羊仔髀帶骨,金山,Lamb,抄,紐,affco,15-jan-24.pdf,帶骨,,,,,,$ 2 6.0,磅,其士,
4019,羊仔髀帶骨,金山,Lamb,抄,紐,ovation,15-jan-24.pdf,帶骨,,,,,,$ 2 5.0,磅,其士,
4020,羊仔髀帶骨,金山,Lamb,抄,紐,tk,15-jan-24.pdf,帶骨,,,,,,$ 2 5.0,磅,其士,
4021,牛肉眼,金山,Beef,抄,美,ibp,11-april-23.pdf,2條裝,,,,,,$ 9 5.0,磅,其士,
4022,,金山,,抄,,,,,,,,,,$ 9 3.0,磅,其士,
4023,金 錢 𦟌 (conical muscle),金山,,抄,巴,sao francisco,18-jul-23.pdf,,,,,,,$ 2 0.0,磅,其士,
4024,牛 前 𦟌,金山,Beef,抄,巴,boi brasil,18-jul-23.pdf,,,,,,,$ 1 2.0,磅,其士,
4025,牛 後 𦟌,金山,Beef,抄,巴,boi brasil,18-jul-23.pdf,,,,,,,$ 1 2.0,磅,其士,
4026,牛柳頭,金山,Beef,抄,巴,gejota,18-jul-23.pdf,,,,,,,$ 2 1.0,磅,其士,
4027,牛柳頭,金山,Beef,抄,巴,minerva,18-jul-23.pdf,,,,,,,$ 2 2.0,磅,其士,
4028,牛柳頭,金山,Beef,抄,巴,boi brasil,18-jul-23.pdf,,,,,,,$ 2 1.0,磅,其士,
4029,牛柳頭,金山,Beef,抄,巴,boi brasil,18-jul-23.pdf,,,,,,,$ 2 2.0,磅,其士,
4030,牛柳頭,金山,Beef,抄,巴,quality beef,18-jul-23.pdf,,,,,,,$ 2 1.5,磅,其士,
4031,牛柳頭,金山,Beef,抄,巴,pantanal,18-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4032,牛肉眼,金山,Beef,抄,紐,affco,18-jul-23.pdf,,,,,,,$ 6 0.0,磅,其士,
4033,牛肉眼,金山,Beef,抄,紐,silver fern,18-jul-23.pdf,,,,,,,$ 5 5.0,磅,其士,
4034,牛肉眼,金山,Beef,抄,美,ibp,18-jul-23.pdf,,,,,,,$ 1 45.0,磅,其士,
4035,牛肉眼,金山,Beef,抄,加,canadian diamond,18-jul-23.pdf,2x2,,,,,,$ 8 8.0,磅,其士,
4036,牛肉眼,金山,Beef,抄,美,ibp,18-jul-23.pdf,5條裝,,,,,,$ 8 9.0,磅,其士,
4037,牛肉眼,金山,Beef,抄,美,national beef,18-jul-23.pdf,2條裝,,,,,,$ 9 3.0,磅,其士,
4038,牛肉眼,金山,Beef,抄,加,clear river ,18-jul-23.pdf,2x2,,,,,,$ 5 5.0,磅,其士,
4039,牛肉眼,金山,Beef,抄,加,excel,18-jul-23.pdf,2x2,,,,,,$ 5 5.0,磅,其士,
4040,燒牛肉,金山,Beef,抄,美,ibp,18-jul-23.pdf,,,,,,,$ 8 6.0,磅,其士,
4041,斧頭扒,金山,Beef,抄,美,ibp,18-jul-23.pdf,,,,,,,$ 9 0.0,磅,其士,
4042,西冷,金山,Beef,抄,西,anglo,18-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4043,西冷,金山,Beef,抄,西,boi brasil,18-jul-23.pdf,,,,,,,$ 2 1.0,磅,其士,
4044,西冷,金山,Beef,抄,西,gejota,18-jul-23.pdf,,,,,,,$ 2 1.5,磅,其士,
4045,西冷,金山,Beef,抄,西,boi brasil,18-jul-23.pdf,,,,,,,$ 2 1.5,磅,其士,
4046,西冷,金山,Beef,抄,西,minerva,18-jul-23.pdf,,,,,,,$ 2 1.5,磅,其士,
4047,西冷,金山,Beef,抄,西,pantanal,18-jul-23.pdf,,,,,,,$ 2 1.5,磅,其士,
4048,西冷,金山,Beef,抄,西,quality beef,18-jul-23.pdf,,,,,,,$ 2 1.5,磅,其士,
4049,西冷,金山,Beef,抄,西,plena,18-jul-23.pdf,,,,,,,$ 2 1.5,磅,其士,
4050,牛肺,金山,Beef,10kg*,阿,bustos,18-jul-23.pdf,,,,,,,$ 4.3,磅,其士,
4051,牛肺,金山,Beef,10kg,阿,frimesa,18-jul-23.pdf,,,,,,,$ 4.3,磅,其士,
4052,牛金錢肚,金山,Beef,12kg,阿,bustos,18-jul-23.pdf,,,,,,,$ 1 7.5,磅,其士,
4053,牛金錢肚,金山,Beef,抄,巴,gejota,18-jul-23.pdf,,,,,,,$ 1 9.0,磅,其士,
4054,牛金錢肚,金山,Beef,抄,澳,amh,18-jul-23.pdf,,,,,,,$ 2 2.0,磅,其士,
4055,牛骨髓,金山,Beef,10kg,阿,ifssa,18-jul-23.pdf,,,,,,,$ 2 6.0,磅,其士,
4056,牛肚,金山,Beef,20kg,紐,affco,18-jul-23.pdf,,,,,,,$ 7.0,磅,其士,
4057,牛肚,金山,Beef,24kg,紐,anzco,18-jul-23.pdf,,,,,,,$ 6.8,磅,其士,
4058,牛肚,金山,Beef,抄,澳,amh,18-jul-23.pdf,,,,,,,$ 6.8,磅,其士,
4059,牛肚,金山,Beef,22.5kg,澳,midfield,18-jul-23.pdf,,,,,,,$ 6.8,磅,其士,
4060,牛孖筋,金山,Beef,20kg,阿,offal,18-jul-23.pdf,,,,,,,$ 8.0,磅,其士,
4061,牛孖筋,金山,Beef,15kg,阿,bustos,18-jul-23.pdf,,,,,,,$ 8.0,磅,其士,
4062,牛孖筋,金山,Beef,12kg,阿,ifssa,18-jul-23.pdf,,,,,,,$ 7.5,磅,其士,
4063,,金山,,15kg,,,,,,,,,,,,,
4064,牛大腸,金山,Beef,15kg,阿,bustos,18-jul-23.pdf,,,,,,,$ 5.0,磅,其士,
4065,牛舌,金山,Beef,抄,巴,boi brasil,18-jul-23.pdf,,,,,,,$ 1 3.5,磅,其士,
4066,牛舌,金山,Beef,抄,巴,gejota,18-jul-23.pdf,,,,,,,$ 1 0.5,磅,其士,
4067,豬梅肉,金山,Pork,抄,巴,alegra,18-jul-23.pdf,,,,,,,$ 1 1.2,磅,其士,
4068,豬梅肉,金山,Pork,20kg,巴,palmali,18-jul-23.pdf,,,,,,,$ 1 0.9,磅,其士,
4069,豬梅肉,金山,Pork,25kg,波,excel,18-jul-23.pdf,,,,,,,$ 1 5.5,磅,其士,
4070,豬梅肉,金山,Pork,抄,美,smithfield,18-jul-23.pdf,,,,,,,$ 2 4.5,磅,其士,
4071,豬梅肉,金山,Pork,抄,美,ibp,18-jul-23.pdf,,,,,,,$ 2 5.0,磅,其士,
4072,豬腩排條,金山,Pork,抄**,波,excel,18-jul-23.pdf,,,,,,,$ 9.8,磅,其士,
4073,豬軟骨,金山,Pork,10kg,挪 威,p109,18-jul-23.pdf,,,,,,,$ 1 0.5,磅,其士,
4074,白山羊帶皮,金山,Lamb,抄,澳,gamemeat,18-jul-23.pdf,帶皮,,,,,,$ 8 5.0,kg,其士,
4075,羊仔肩捲肉,金山,Lamb,抄,澳,midfield,18-jul-23.pdf,網裝,,,,,,$ 3 6.5,磅,其士,
4076,羊仔肩捲肉,金山,Lamb,抄,紐,ovation,18-jul-23.pdf,網裝,,,,,,$ 3 6.5,磅,其士,
4077,羊仔肩捲肉,金山,Lamb,抄,紐,tk,18-jul-23.pdf,網裝,,,,,,$ 3 6.5,磅,其士,
4078,羊仔肩捲肉,金山,Lamb,抄,紐,canterbury,18-jul-23.pdf,筒裝,,,,,,$ 3 6.5,磅,其士,
4079,羊仔肩捲肉,金山,Lamb,抄,紐,tk,18-jul-23.pdf,筒裝,,,,,,$ 3 6.5,磅,其士,
4080,羊仔肩捲肉,金山,Lamb,抄,紐,anzco,18-jul-23.pdf,筒裝,,,,,,$ 3 6.5,磅,其士,
4081,羊仔肩捲肉,金山,Lamb,抄,紐,ovation,18-jul-23.pdf,筒裝,,,,,,$ 3 6.5,磅,其士,
4082,羊仔肩有骨方切,金山,Lamb,抄,澳,midfield,18-jul-23.pdf,有骨,,,,,,$ 2 6.0,磅,其士,
4083,羊仔肩有骨方切,金山,Lamb,抄,紐,affco,18-jul-23.pdf,有骨,,,,,,$ 2 7.0,磅,其士,
4084,羊仔肩有骨方切,金山,Lamb,抄,紐,silver fern,18-jul-23.pdf,有骨,,,,,,$ 2 7.0,磅,其士,
4085,羊仔骨排,金山,Lamb,抄,澳,midfield,18-jul-23.pdf,方切,,,,,,$ 4 2.0,磅,其士,
4086,羊仔骨排,金山,Lamb,抄,紐,silver fern,18-jul-23.pdf,,,,,,,$ 5 8.0,磅,其士,
4087,羊仔骨排,金山,Lamb,抄,澳,midfield,18-jul-23.pdf,單塊裝,,,,,,$ 1 06.0,磅,其士,
4088,20-22oz 法式8支骨 (綠彩袋),金山,,抄,紐,canterbury,18-jul-23.pdf,8支骨,,,,,,$ 1 06.0,磅,其士,
4089,羊仔骨排,金山,Lamb,抄,紐,affco,18-jul-23.pdf,8支骨,,,,,,$ 1 06.0,磅,其士,
4090,羊仔骨排,金山,Lamb,抄,紐,affco,18-jul-23.pdf,8支骨,,,,,,$ 1 06.0,磅,其士,
4091,羊仔骨排,金山,Lamb,抄,紐,silver fern,18-jul-23.pdf,8支骨,,,,,,$ 1 16.0,磅,其士,
4092,羊仔骨排,金山,Lamb,抄,紐,affco,18-jul-23.pdf,8支骨,,,,,,$ 1 06.0,磅,其士,
4093,羊仔骨排,金山,Lamb,抄,紐,silver fern,18-jul-23.pdf,8支骨,,,,,,$ 1 16.0,磅,其士,
4094,羊仔腩,金山,Lamb,20kg,澳,midfield,18-jul-23.pdf,,,,,,,$ 1 8.0,磅,其士,
4095,羊t骨,金山,Lamb,抄,澳,midfield,18-jul-23.pdf,,,,,,,$ 2 2.0,磅,其士,
4096,羊仔髀帶骨,金山,Lamb,抄,澳,midfield,18-jul-23.pdf,帶骨,,,,,,$ 2 6.0,磅,其士,
4097,羊仔髀帶骨,金山,Lamb,抄,紐,anzco,18-jul-23.pdf,帶骨,,,,,,$ 3 0.0,磅,其士,
4098,羊仔髀帶骨,金山,Lamb,抄,紐,anzco,18-jul-23.pdf,帶骨,,,,,,$ 3 0.0,磅,其士,
4099,羊仔髀肉,金山,Lamb,抄,澳,midfield,18-jul-23.pdf,,,,,,,$ 3 0.0,磅,其士,
4100,羊仔髀肉,金山,Lamb,抄,澳,midfield,18-jul-23.pdf,chump off,,,,,,$ 3 1.0,磅,其士,
4101,金 錢 𦟌 (conical muscle),金山,,抄,巴,sao francisco,3-jul-23.pdf,,,,,,,$ 2 0.0,磅,其士,
4102,牛 前 𦟌,金山,Beef,抄,巴,boi brasil,3-jul-23.pdf,,,,,,,$ 1 2.0,磅,其士,
4103,牛 後 𦟌,金山,Beef,抄,巴,boi brasil,3-jul-23.pdf,,,,,,,$ 1 2.0,磅,其士,
4104,牛柳頭,金山,Beef,抄,巴,gejota,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4105,牛柳頭,金山,Beef,抄,巴,boi brasil,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4106,牛柳頭,金山,Beef,抄,巴,boi brasil,3-jul-23.pdf,,,,,,,$ 2 2.8,磅,其士,
4107,牛柳頭,金山,Beef,抄,巴,quality beef,3-jul-23.pdf,,,,,,,$ 2 2.8,磅,其士,
4108,牛柳頭,金山,Beef,抄,巴,pantanal,3-jul-23.pdf,,,,,,,$ 2 3.0,磅,其士,
4109,牛柳頭,金山,Beef,抄,巴,plena,3-jul-23.pdf,,,,,,,$ 2 3.0,磅,其士,
4110,牛肉眼,金山,Beef,抄,紐,affco,3-jul-23.pdf,,,,,,,$ 6 3.0,磅,其士,
4111,牛肉眼,金山,Beef,抄,紐,silver fern,3-jul-23.pdf,,,,,,,$ 5 8.0,磅,其士,
4112,牛肉眼,金山,Beef,抄,阿,friarsa,3-jul-23.pdf,,,,,,,$ 3 6.0,磅,其士,
4113,牛肉眼,金山,Beef,抄,美,ibp,3-jul-23.pdf,,,,,,,$ 1 48.0,磅,其士,
4114,牛肉眼,金山,Beef,抄,美,excel,3-jul-23.pdf,2x2,,,,,,$ 8 8.0,磅,其士,
4115,牛肉眼,金山,Beef,抄,加,canadian diamond,3-jul-23.pdf,2x2,,,,,,$ 8 8.0,磅,其士,
4116,牛肉眼,金山,Beef,抄,美,ibp,3-jul-23.pdf,5條裝,,,,,,$ 8 9.0,磅,其士,
4117,牛肉眼,金山,Beef,抄,美,national beef,3-jul-23.pdf,2條裝,,,,,,$ 9 3.0,磅,其士,
4118,牛肉眼,金山,Beef,抄,加,clear river ,3-jul-23.pdf,2x2,,,,,,$ 5 5.0,磅,其士,
4119,牛肉眼,金山,Beef,抄,加,excel,3-jul-23.pdf,2x2,,,,,,$ 5 5.0,磅,其士,
4120,燒牛肉,金山,Beef,抄,美,ibp,3-jul-23.pdf,,,,,,,$ 8 6.0,磅,其士,
4121,斧頭扒,金山,Beef,抄,美,ibp,3-jul-23.pdf,,,,,,,$ 9 0.0,磅,其士,
4122,西冷,金山,Beef,抄,西,anglo,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4123,西冷,金山,Beef,抄,西,boi brasil,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4124,西冷,金山,Beef,抄,西,gejota,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4125,西冷,金山,Beef,抄,西,boi brasil,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4126,西冷,金山,Beef,抄,西,minerva,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4127,西冷,金山,Beef,抄,西,pantanal,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4128,西冷,金山,Beef,抄,西,quality beef,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4129,西冷,金山,Beef,抄,西,plena,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4130,牛肺,金山,Beef,10kg,阿,frimesa,3-jul-23.pdf,,,,,,,$ 4.3,磅,其士,
4131,牛百葉,金山,Beef,12kg,阿,forres,3-jul-23.pdf,,,,,,,$ 2 4.5,磅,其士,
4132,牛金錢肚,金山,Beef,12kg,阿,bustos,3-jul-23.pdf,,,,,,,$ 1 7.5,磅,其士,
4133,牛金錢肚,金山,Beef,抄,巴,gejota,3-jul-23.pdf,,,,,,,$ 2 0.0,磅,其士,
4134,牛金錢肚,金山,Beef,抄**,澳,amh,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4135,牛骨髓,金山,Beef,10kg,阿,ifssa,3-jul-23.pdf,,,,,,,$ 2 8.0,磅,其士,
4136,牛肚,金山,Beef,20kg,紐,affco,3-jul-23.pdf,,,,,,,$ 7.0,磅,其士,
4137,牛肚,金山,Beef,24kg,紐,anzco,3-jul-23.pdf,,,,,,,$ 6.8,磅,其士,
4138,牛肚,金山,Beef,抄,澳,amh,3-jul-23.pdf,,,,,,,$ 6.8,磅,其士,
4139,牛肚,金山,Beef,22.5kg,澳,midfield,3-jul-23.pdf,,,,,,,$ 6.8,磅,其士,
4140,牛肚,金山,Beef,22.5kg,澳,swift,3-jul-23.pdf,,,,,,,$ 6.8,磅,其士,
4141,牛孖筋,金山,Beef,20kg,阿,offal,3-jul-23.pdf,,,,,,,$ 5.8,磅,其士,
4142,牛孖筋,金山,Beef,15kg,阿,bustos,3-jul-23.pdf,,,,,,,$ 6.5,磅,其士,
4143,牛孖筋,金山,Beef,12kg,阿,ifssa,3-jul-23.pdf,,,,,,,$ 5.5,磅,其士,
4144,牛孖筋,金山,Beef,15kg,阿,forres,3-jul-23.pdf,,,,,,,$ 5.5,磅,其士,
4145,牛孖筋,金山,Beef,抄**,巴,boi brasil,3-jul-23.pdf,,,,,,,$ 8.5,磅,其士,
4146,牛孖筋,金山,Beef,抄,巴,sao francisco,3-jul-23.pdf,短,,,,,,$ 5.5,磅,其士,
4147,牛大腸,金山,Beef,15kg,阿,bustos,3-jul-23.pdf,,,,,,,$ 5.0,磅,其士,
4148,牛尾,金山,Beef,抄**,巴,boi brasil,3-jul-23.pdf,,,,,,,$ 1 5.8,磅,其士,
4149,牛尾,金山,Beef,抄**,巴,boi brasil,3-jul-23.pdf,,,,,,,$ 1 5.8,磅,其士,
4150,牛舌,金山,Beef,抄**,巴,boi brasil,3-jul-23.pdf,,,,,,,$ 1 3.5,磅,其士,
4151,牛舌,金山,Beef,抄**,巴,boi brasil,3-jul-23.pdf,,,,,,,$ 1 0.5,磅,其士,
4152,牛舌,金山,Beef,抄**,巴,gejota,3-jul-23.pdf,,,,,,,$ 1 0.5,磅,其士,
4153,豬梅肉,金山,Pork,抄**,巴,alegra,3-jul-23.pdf,,,,,,,$ 1 1.2,磅,其士,
4154,豬梅肉,金山,Pork,20kg,巴,palmali,3-jul-23.pdf,,,,,,,$ 1 0.9,磅,其士,
4155,豬梅肉,金山,Pork,25kg,波,excel,3-jul-23.pdf,,,,,,,$ 1 5.5,磅,其士,
4156,豬梅肉,金山,Pork,抄,美,smithfield,3-jul-23.pdf,,,,,,,$ 2 2.0,磅,其士,
4157,豬梅肉,金山,Pork,抄,美,ibp,3-jul-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4158,豬腩排條,金山,Pork,10kg,德,tonnies,3-jul-23.pdf,,,,,,,$ 1 0.0,磅,其士,
4159,豬軟骨,金山,Pork,10kg,挪 威,p109,3-jul-23.pdf,,,,,,,$ 1 1.5,磅,其士,
4160,白山羊帶皮,金山,Lamb,抄,澳,gamemeat,3-jul-23.pdf,帶皮,,,,,,$ 8 5.0,kg,其士,
4161,羊仔肩捲肉,金山,Lamb,抄,澳,midfield,3-jul-23.pdf,網裝,,,,,,$ 3 8.0,磅,其士,
4162,羊仔肩捲肉,金山,Lamb,抄,紐,ovation,3-jul-23.pdf,網裝,,,,,,$ 3 8.0,磅,其士,
4163,羊仔肩捲肉,金山,Lamb,抄**,紐,tk,3-jul-23.pdf,網裝,,,,,,$ 3 8.0,磅,其士,
4164,羊仔肩捲肉,金山,Lamb,抄**,紐,canterbury,3-jul-23.pdf,筒裝,,,,,,$ 3 8.0,磅,其士,
4165,羊仔肩捲肉,金山,Lamb,抄,紐,tk,3-jul-23.pdf,筒裝,,,,,,$ 3 8.0,磅,其士,
4166,羊仔肩捲肉,金山,Lamb,抄,紐,anzco,3-jul-23.pdf,筒裝,,,,,,$ 3 8.0,磅,其士,
4167,羊仔肩捲肉,金山,Lamb,抄,紐,ovation,3-jul-23.pdf,筒裝,,,,,,$ 3 8.0,磅,其士,
4168,羊仔肩有骨方切,金山,Lamb,抄,澳,midfield,3-jul-23.pdf,有骨,,,,,,$ 2 6.0,磅,其士,
4169,羊仔肩有骨方切,金山,Lamb,抄,紐,affco,3-jul-23.pdf,有骨,,,,,,$ 2 7.0,磅,其士,
4170,羊仔肩有骨方切,金山,Lamb,抄,紐,silver fern,3-jul-23.pdf,有骨,,,,,,$ 2 7.0,磅,其士,
4171,羊仔骨排,金山,Lamb,抄,澳,midfield,3-jul-23.pdf,方切,,,,,,$ 4 2.0,磅,其士,
4172,羊仔骨排,金山,Lamb,抄,紐,silver fern,3-jul-23.pdf,,,,,,,$ 5 8.0,磅,其士,
4173,羊仔骨排,金山,Lamb,抄,澳,midfield,3-jul-23.pdf,單塊裝,,,,,,$ 1 06.0,磅,其士,
4174,20-22oz 法式8支骨 (綠彩袋),金山,,抄,紐,canterbury,3-jul-23.pdf,8支骨,,,,,,$ 1 06.0,磅,其士,
4175,羊仔骨排,金山,Lamb,抄,紐,affco,3-jul-23.pdf,8支骨,,,,,,$ 1 06.0,磅,其士,
4176,羊仔骨排,金山,Lamb,抄,紐,affco,3-jul-23.pdf,8支骨,,,,,,$ 1 06.0,磅,其士,
4177,羊仔骨排,金山,Lamb,抄,紐,silver fern,3-jul-23.pdf,8支骨,,,,,,$ 1 16.0,磅,其士,
4178,羊仔骨排,金山,Lamb,抄,紐,affco,3-jul-23.pdf,8支骨,,,,,,$ 1 06.0,磅,其士,
4179,羊仔骨排,金山,Lamb,抄,紐,silver fern,3-jul-23.pdf,8支骨,,,,,,$ 1 16.0,磅,其士,
4180,羊仔腩,金山,Lamb,20kg,澳,midfield,3-jul-23.pdf,,,,,,,$ 1 8.0,磅,其士,
4181,羊仔髀帶骨,金山,Lamb,抄,澳,midfield,3-jul-23.pdf,帶骨,,,,,,$ 2 6.0,磅,其士,
4182,羊仔髀帶骨,金山,Lamb,抄,紐,affco,3-jul-23.pdf,帶骨,,,,,,$ 3 1.0,磅,其士,
4183,羊仔髀帶骨,金山,Lamb,抄,紐,silver fern,3-jul-23.pdf,帶骨,,,,,,$ 3 4.0,磅,其士,
4184,羊仔髀帶骨,金山,Lamb,抄,紐,anzco,3-jul-23.pdf,帶骨,,,,,,$ 3 0.0,磅,其士,
4185,羊仔髀帶骨,金山,Lamb,抄,紐,anzco,3-jul-23.pdf,帶骨,,,,,,$ 3 0.0,磅,其士,
4186,羊仔髀肉,金山,Lamb,抄,澳,midfield,3-jul-23.pdf,chump off,,,,,,$ 3 1.0,磅,其士,
4187,牛肉眼,金山,Beef,抄,美,ibp,26-dec-23.pdf,,,,,,,$ 1 38.0,磅,其士,
4188,牛肉眼,金山,Beef,抄,美,ibp,26-dec-23.pdf,,,,,,,$ 1 25.0,磅,其士,
4189,牛肉眼,金山,Beef,抄,加,canadian diamond,26-dec-23.pdf,2x2,,,,,,$ 1 03.0,磅,其士,
4190,牛肉眼,金山,Beef,抄,美,ibp,26-dec-23.pdf,5條裝,,,,,,$ 1 05.0,磅,其士,
4191,牛肉眼,金山,Beef,抄,美,national beef,26-dec-23.pdf,2條裝,,,,,,$ 1 05.0,磅,其士,
4192,牛肉眼,金山,Beef,抄,加,clear river ,26-dec-23.pdf,2x2,,,,,,$ 6 0.0,磅,其士,
4193,牛肉眼,金山,Beef,抄,加,excel,26-dec-23.pdf,2x2,,,,,,$ 6 0.0,磅,其士,
4194,牛肉眼,金山,Beef,抄,紐,affco,26-dec-23.pdf,,,,,,,$ 4 6.5,磅,其士,
4195,牛肉眼,金山,Beef,抄**,紐,silver fern,26-dec-23.pdf,,,,,,,$ 4 6.5,磅,其士,
4196,牛肉眼,金山,Beef,抄,阿,friarsa,26-dec-23.pdf,,,,,,,$ 3 6.0,磅,其士,
4197,燒牛肉,金山,Beef,抄,美,ibp,26-dec-23.pdf,,,,,,,$ 1 05.0,磅,其士,
4198,斧頭扒,金山,Beef,抄,美,ibp,26-dec-23.pdf,,,,,,,$ 9 8.0,磅,其士,
4199,西冷,金山,Beef,抄,西,anglo,26-dec-23.pdf,,,,,,,$ 2 4.5,磅,其士,
4200,西冷,金山,Beef,抄,西,boi brasil,26-dec-23.pdf,,,,,,,$ 2 2.5,磅,其士,
4201,西冷,金山,Beef,抄,西,gejota,26-dec-23.pdf,,,,,,,$ 2 4.0,磅,其士,
4202,西冷,金山,Beef,抄,西,minerva,26-dec-23.pdf,,,,,,,$ 2 4.0,磅,其士,
4203,西冷,金山,Beef,抄,西,pantanal,26-dec-23.pdf,,,,,,,$ 2 3.0,磅,其士,
4204,西冷,金山,Beef,抄,西,plena,26-dec-23.pdf,,,,,,,$ 2 3.0,磅,其士,
4205,西冷,金山,Beef,抄,西,ibp,26-dec-23.pdf,,,,,,,$ 1 05.0,磅,其士,
4206,西冷,金山,Beef,抄,西,iowa premium ,26-dec-23.pdf,兩條裝,,,,,,$ 1 00.0,磅,其士,
4207,西冷,金山,Beef,抄,西,ibp,26-dec-23.pdf,,,,,,,$ 7 5.0,磅,其士,
4208,西冷,金山,Beef,抄,西,affco,26-dec-23.pdf,3-4,,,,,,$ 2 4.0,磅,其士,
4209,西冷,金山,Beef,抄,西,affco,26-dec-23.pdf,,,,,,,$ 4 1.0,磅,其士,
4210,西冷,金山,Beef,抄,西,anzco,26-dec-23.pdf,,,,,,,$ 4 1.0,磅,其士,
4211,西冷,金山,Beef,抄,西,silver fern,26-dec-23.pdf,,,,,,,$ 4 1.0,磅,其士,
4212,西冷,金山,Beef,抄,西,affco,26-dec-23.pdf,,,,,,,$ 2 4.0,磅,其士,
4213,牛柳,金山,Beef,抄,巴,gejota,26-dec-23.pdf,3-4,,,,,,$ 3 8.0,磅,其士,
4214,牛柳,金山,Beef,抄,巴,gejota,26-dec-23.pdf,,,,,,,$ 3 8.0,磅,其士,
4215,牛柳,金山,Beef,抄,巴,dom glutao,26-dec-23.pdf,,,,,,,$ 3 8.0,磅,其士,
4216,牛柳,金山,Beef,抄,巴,boi brasil,26-dec-23.pdf,,,,,,,$ 3 8.0,磅,其士,
4217,牛肺,金山,Beef,抄,巴,minerva,26-dec-23.pdf,,,,,,,$ 4.0,磅,其士,
4218,牛肺,金山,Beef,抄,巴,mondelli,26-dec-23.pdf,,,,,,,$ 4.0,磅,其士,
4219,牛百葉,金山,Beef,抄,阿,bustos,26-dec-23.pdf,,,,,,,$ 2 7.0,磅,其士,
4220,牛金錢肚,金山,Beef,抄,巴,gejota,26-dec-23.pdf,,,,,,,$ 1 7.5,磅,其士,
4221,牛金錢肚,金山,Beef,抄,澳,amh,26-dec-23.pdf,,,,,,,$ 1 9.4,磅,其士,
4222,牛孖筋,金山,Beef,20kg,阿,offal,26-dec-23.pdf,,,,,,,$ 1 0.5,磅,其士,
4223,牛膀,金山,Beef,13kg,阿,frimesa,26-dec-23.pdf,,,,,,,$ 6.3,磅,其士,
4224,牛膀,金山,Beef,抄,巴,minerva,26-dec-23.pdf,,,,,,,$ 5.6,磅,其士,
4225,牛肚,金山,Beef,抄,澳,amh,26-dec-23.pdf,,,,,,,$ 6.6,磅,其士,
4226,牛肚,金山,Beef,20kg*,紐,affco,26-dec-23.pdf,,,,,,,$ 6.6,磅,其士,
4227,牛小腸,金山,Beef,15kg,阿,frimesa,26-dec-23.pdf,,,,,,,$ 7.0,磅,其士,
4228,牛小腸,金山,Beef,10kg,阿,ifssa,26-dec-23.pdf,,,,,,,$ 7.0,磅,其士,
4229,牛尾,金山,Beef,10kg,阿,offal,26-dec-23.pdf,,,,,,,$ 1 4.0,磅,其士,
4230,牛尾,金山,Beef,10kg,阿,excel,26-dec-23.pdf,,,,,,,$ 1 4.0,磅,其士,
4231,牛尾,金山,Beef,10kg*,阿,bustos,26-dec-23.pdf,,,,,,,$ 1 4.0,磅,其士,
4232,牛尾,金山,Beef,抄,巴,plena,26-dec-23.pdf,,,,,,,$ 1 5.8,磅,其士,
4233,牛尾,金山,Beef,抄**,巴,boi brasil,26-dec-23.pdf,,,,,,,$ 1 7.0,磅,其士,
4234,牛舌,金山,Beef,抄,阿,excel,26-dec-23.pdf,,,,,,,$ 9.0,磅,其士,
4235,牛舌,金山,Beef,抄,巴,boi brasil,26-dec-23.pdf,,,,,,,$ 1 2.5,磅,其士,
4236,牛舌,金山,Beef,抄,巴,gejota,26-dec-23.pdf,,,,,,,$ 9.0,磅,其士,
4237,牛舌,金山,Beef,抄,巴,gejota,26-dec-23.pdf,,,,,,,$ 8.0,磅,其士,
4238,牛舌,金山,Beef,抄,巴,barra mansa,26-dec-23.pdf,,,,,,,$ 9.5,磅,其士,
4239,牛舌,金山,Beef,抄,巴,mondelli,26-dec-23.pdf,,,,,,,$ 9.5,磅,其士,
4240,豬梅肉,金山,Pork,抄,巴,seara,26-dec-23.pdf,,,,,,,$ 9.8,磅,其士,
4241,豬梅肉,金山,Pork,抄,巴,seara,26-dec-23.pdf,,,,,,,$ 1 0.2,磅,其士,
