,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
92,英 kepak 牛仔骨 3 支骨 6/7/8 7176/8073/1106,牛仔骨,金山,BEEF,抄,英國,KEPAK,2023-04-11 00:00:00,6/7/8,,,,,, 2 1.5,磅,其士,
93,加 excel 牛仔骨 4 支骨 aaa p-93,牛仔骨,金山,BEEF,抄,加拿大,EXCEL,2023-04-11 00:00:00,93廠,AA,AAA,,,, 2 8.0,磅,其士,
94,加 excel 牛仔骨 3 支骨 prime p-93,牛仔骨,金山,BEEF,抄,加拿大,EXCEL,2023-04-11 00:00:00,93廠,PRIME,,,,, 6 2.0,磅,其士,
95,美 national 牛仔骨 3 支骨 prime,牛仔骨,金山,BEEF,抄,美國,NATIONAL BEEF,2023-04-11 00:00:00,PRIME,,,,,, 6 2.0,磅,其士,
96,美 i. b. p. 牛仔骨 3 支骨 choice p-278/245e,牛仔骨,金山,BEEF,抄,美國,,2023-04-11 00:00:00,245E廠,278廠,CHOICE,,,, 4 8.0,磅,其士,
97,美 showcase 牛仔骨 3 支骨 select,牛仔骨,金山,BEEF,抄,美國,SHOWCASE,2023-04-11 00:00:00,,,,,,, 3 0.0,磅,其士,
98,美 i. b. p. 肥牛肉肩胛 prime p-245l,牛下肩肉眼卷,金山,BEEF,抄,美國,,2023-04-11 00:00:00,245L廠,PRIME,,,,, 8 2.0,磅,其士,
99,美 i. b. p. 肥牛肉肩胛 prime p-278,牛下肩肉眼卷,金山,BEEF,抄,美國,,2023-04-11 00:00:00,278廠,PRIME,,,,, 8 2.0,磅,其士,
100,美 i. b. p. 肥牛肉肩胛 cab p-245l,牛下肩肉眼卷,金山,BEEF,抄,美國,,2023-04-11 00:00:00,245L廠,CAB,,,,, 5 8.5,磅,其士,
101,美 i. b. p. 肥牛肉肩胛 cab p-245e,牛下肩肉眼卷,金山,BEEF,抄,美國,,2023-04-11 00:00:00,245E廠,CAB,,,,, 5 8.5,磅,其士,
102,美 i. b. p. 肥牛肉肩胛 cab p-278,牛下肩肉眼卷,金山,BEEF,抄,美國,,2023-04-11 00:00:00,278廠,CAB,,,,, 5 8.5,磅,其士,
103,加 canadian diamond 去骨牛小排 cab p-38,去骨牛小排,金山,BEEF,抄,加拿大,CANADIAN DIAMOND,2023-04-11 00:00:00,CAB,,,,,, 108.0,磅,其士,
104,巴 alibem 分包 豬肋排,豬肋排,金山,PORK,抄,巴西,ALIBEM,2023-04-11 00:00:00,分包,,,,,, 1 2.5,磅,其士,
105,巴 palmali 餅裝 豬肋排,豬肋排,金山,PORK,22kg,巴西,PALMALI,2023-04-11 00:00:00,餅裝,,,,,, 8 .4,磅,其士,
106,美 smithfield 豬肋排 st. louis style,豬肋排,金山,PORK,抄,美國,SMITHFIELD,2023-04-11 00:00:00,,,,,,, 3 3.0,磅,其士,
107,巴 palmali 豬四肉,豬四肉,金山,PORK,抄,巴西,PALMALI,2023-04-11 00:00:00,,,,,,, 1 2.2,磅,其士,
108,西 artigas duroc 豬梅肉,豬梅肉,金山,PORK,抄,西班牙,ARTIGAS DUROC,2023-04-11 00:00:00,,,,,,, 3 2.0,磅,其士,
109,西 artigas duroc 豬下梅肉,豬梅肉,金山,PORK,抄,西班牙,ARTIGAS DUROC,2023-04-11 00:00:00,,,,,,, 3 0.0,磅,其士,
110,西 artigas duroc 豬扒法式,豬扒,金山,PORK,抄,西班牙,ARTIGAS DUROC,2023-04-11 00:00:00,,,,,,, 4 1.0,磅,其士,
111,西 artigas duroc 豬肋條,豬肋條,金山,PORK,抄,西班牙,ARTIGAS DUROC,2023-04-11 00:00:00,,,,,,, 3 8.0,磅,其士,
112,西 artigas duroc 豬腩無皮挑骨,,金山,,抄,西班牙,ARTIGAS DUROC,2023-04-11 00:00:00,去皮,挑骨,,,,, 2 9.0,磅,其士,
113,西 pernam ibericos 豬腩 (去皮),,金山,,抄,西班牙,PERNAM IBERICOS,2023-04-11 00:00:00,去皮,,,,,, 7 0.0,kg,其士,
114,西 pernam ibericos 豬背骨,豬背骨,金山,PORK,抄,西班牙,PERNAM IBERICOS,2023-04-11 00:00:00,,,,,,, 6 5.0,kg,其士,
115,西 jamondul ibericos 豬梅肉,豬梅肉,金山,PORK,抄,西班牙,JAMONDUL IBERICOS,2023-04-11 00:00:00,,,,,,, 198.0,kg,其士,
116,西 jamondul ibericos 豬下梅肉,豬梅肉,金山,PORK,抄,西班牙,JAMONDUL IBERICOS,2023-04-11 00:00:00,,,,,,, 130.0,kg,其士,
117,西 jamondul ibericos 豬肋條,豬肋條,金山,PORK,抄,西班牙,JAMONDUL IBERICOS,2023-04-11 00:00:00,,,,,,, 125.0,kg,其士,
118,巴 alegra 豬大腸,豬大腸,金山,PORK,20kg,巴西,ALEGRA,2023-04-11 00:00:00,,,,,,, 6 .5,磅,其士,
119,巴 aurora 豬大腸,豬大腸,金山,PORK,10kg,巴西,AURORA,2023-04-11 00:00:00,,,,,,, 8 .3,磅,其士,
120,巴 seara 豬大腸,豬大腸,金山,PORK,18kg,巴西,SEARA,2023-04-11 00:00:00,,,,,,, 7 .0,磅,其士,
121,巴 frimesa 豬大腸,豬大腸,金山,PORK,16kg,巴西,FRIMESA,2023-04-11 00:00:00,,,,,,, 8 .8,磅,其士,
122,挪 威 豬 手 (短),,金山,,10kg,挪威,,2023-04-11 00:00:00,短,,,,,, 1 .4,磅,其士,
123,英 國 牛坑腩 uk-9012,牛腩,金山,BEEF,抄,英國,HEWITT,2023-12-11 00:00:00,,,,,,, 8 .0,磅,其士,
