Column1,productName,productTag,supplier,category,packing,origin,brand,effectivedate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
2838,12 KG 龍城 雞扒 250克上 8.80/磅 2 KG X 6包 魚蛋 18 KG 台灣 花枝燕 21.00/磅 3KG x 4袋,雞扒,泰兴,CHICKEN,,,,18/02/2024,,,,,,,21,kg,[],
2839,15 KG 龍城 雞比 180-200克 8.20/磅 50包 御鮑片 300g x 25包 x 2扎 1000/扎,,泰兴,,,,,18/02/2024,+200G,+300G,,,,,8.2,kg,[],
2840,15 KG 龍城 雞比 200-220克 8.20/磅 12KG ECD 大炸魚丸 21.00/磅 3KG x 4 約45克,,泰兴,,12kg,,,18/02/2024,+200G,,,,,,21,kg,[],
2841,15 KG 龍城 雞比 220-240克 8.20/磅 12KG ECD 細炸魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,18/02/2024,220/240,,,,,,21,kg,[],
2842,15 KG 龍城 雞比 240-260克 7.80/磅 12KG ECD 大尖魚條 21.00/磅 大約 每條 125克,,泰兴,,12kg,,,18/02/2024,240/260,,,,,,21,kg,[],
2843,15 KG 中佳 雞比 260-280克 7.50/磅 14.4KG ECD 白并蛋 600/合 300克 x48包,,泰兴,,,中國,,18/02/2024,+300G,260/280,4K+,,,,14.4,kg,[],
2844,15 KG 龍城 雞比 280-300克 7.40/磅 12KG ECD 白魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,18/02/2024,+300G,280/300,,,,,21,kg,[],
2845,30 磅 Case Farm 200-220克雞比 7.00/磅 12KG ECD 花枝丸 22.00/磅 3KG x 4袋,,泰兴,,12kg,,CASEFARM,18/02/2024,+200G,,,,,,22,kg,[],
2846,30 磅 Case Farm 220-240克雞比 7.00/磅 20LB ECD 魚蓉燒賣 9.80/磅 20包 X 1LB,,泰兴,,,,CASEFARM,18/02/2024,220/240,,,,,,9.8,lb,[],
2847,30 磅 Case Farm 240-260克雞比 7.00/磅 18KG ECD 魚蓉燒賣 9.40/磅 3 KG X 6,,泰兴,,18kg,,CASEFARM,18/02/2024,240/260,,,,,,9.4,kg,[],
2848,30 磅 Case Farm 260-280克雞比 6.50/磅 18KG ECD 雞肉 燒買 10.5/ 磅 3 KG X 6,,泰兴,,18kg,,CASEFARM,18/02/2024,260/280,,,,,,10.5,kg,[],
2849,30 磅 Case Farm 280-300克雞比 6.50/磅 20LB ECD 雞肉 燒賣 11.00/磅 20包 X 1LB,,泰兴,,,,CASEFARM,18/02/2024,+300G,280/300,,,,,11,lb,[],
2850,10磅 ECD 栗米墨魚餅 270/箱 2 LB X 5,,泰兴,,,墨西哥,,18/02/2024,,,,,,,,lb,[],
2851,12KG ECD 大粒 墨魚丸 26.00/磅 3KG x 4 約45克,,泰兴,,12kg,墨西哥,,18/02/2024,,,,,,,26,kg,[],
2852,18KG 台灣 香菇貢丸 26.50/磅 3KG x 6袋,,泰兴,,18kg,,,18/02/2024,,,,,,,26.5,kg,[],
2853,12KG 酥炸 鯪魚球 (3kg x4) 18.00/磅 12包X 1KG,,泰兴,,12kg,,,18/02/2024,,,,,,,18,kg,[],
2854,12KG ECD 魚腐 21 /磅,,泰兴,,12kg,,,18/02/2024,,,,,,,,kg,[],
2855,12KG Vaelob 阿根庭 牛栢葉(漂) 28 /磅 P 2539,,泰兴,,12kg,阿根廷,,18/02/2024,,,,,,,,kg,[],
2856,"12KG 上海大成 鹽酥雞粒 570 箱 什 15 KG (原味) 雞寶 , 每粒約22克 370/合 2.5 KG X 6包",鹽酥雞粒,泰兴,PREMADE,12kg,,,18/02/2024,,,,,,,2.5,kg,[],
2857,3 KG x 4袋 2.4kg x4袋 上海大成 麥香雞 (漢堡) 370/合 4 x 50塊,,泰兴,,,,,18/02/2024,4K+,,,,,,2.4,kg,[],
2858,10KG 台式 鹽酥雞 500克 x 20包 480箱,鹽酥雞粒,泰兴,PREMADE,10kg,,,18/02/2024,,,,,,,,kg,[],
2859,"8 KG 日式""真打""烏冬 (5個x200克) 紅色 160/合 1kg x 8",,泰兴,,,,,18/02/2024,+200G,,,,,,,kg,[],
2860,3.4K 日本 CF 風味炸帶子 480/合,炸帶子,泰兴,PREMADE,,,,18/02/2024,4K+,,,,,,3.4,kg,[],
2862,15 KG Sublime 雞中亦 30克上 10.20/磅,雞中翼,泰兴,CHICKEN,,中國,,18/02/2024,,,,,,,10.2,kg,[],
2863,18KG 大使 雞中亦 11.80/磅 P 2539,雞中翼,泰兴,CHICKEN,18kg,中國,DIPLOMATA,18/02/2024,,,,,,,11.8,kg,[],
2864,12 KG  雞扒 8.00/磅 ECD 16 小盒/ 箱 ECD 紅酒牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,,AURORA,18/02/2024,,,,,,,8,kg,[],
2865,12KG  雞腳40克上 5.30/磅 16 小盒/ 箱 ECD 咖哩牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,12kg,,AURORA,18/02/2024,,,,,,,5.3,kg,[],
2866,12KG Avivar 雞扒 7.80/磅 16 小盒/ 箱 ECD 東坡肉 200克 每箱HK$ 256,雞扒,泰兴,CHICKEN,12kg,,,18/02/2024,+200G,,,,,,7.8,kg,[],
2867,10 KG 中佳 中亦 50克上 22.50/ 磅 16 小盒/ 箱 ECD 梅菜扣肉 250克 每箱HK$ 256,雞中翼,泰兴,CHICKEN,,中國,,18/02/2024,,,,,,,22.5,kg,[],
2868,10KG 龍城 IQF 小胸 16.20 /KG 12 小盒/箱 ECD 冬瓜 鴨腿湯 600克 每箱HK$ 192,雞柳,泰兴,CHICKEN,10kg,,,18/02/2024,,,,,,,16.2,kg,[],
2869,10 KG 中佳 IQF 小胸 16.50/KG 12 小盒/箱 ECD 蟲草花 鴨腿湯 600克 每箱HK$ 192,雞柳,泰兴,CHICKEN,,中國,,18/02/2024,,,,,,,16.5,kg,[],
2870,12KG 中佳 去皮 大胸 15.50 /KG 16 小盒/ 箱 ECD 鎮江骨 200克 每箱HK$ 256,,泰兴,,12kg,中國,,18/02/2024,+200G,去皮,,,,,15.5,kg,[],
2871,12KG 龍城 帶皮上比肉 7.60 /磅,,泰兴,,12kg,,,18/02/2024,帶皮,,,,,,7.6,kg,[],
2872,10 KG IQF 雞肝 10.00/磅,,泰兴,,,,,18/02/2024,,,,,,,10,kg,[],
2873,15 KG 龍城 雞扒 300克上 8.80 /磅,雞扒,泰兴,CHICKEN,,,,18/02/2024,+300G,,,,,,8.8,kg,[],
2874,12 KG 龍城 雞扒 250克上 8.80/磅 2 KG X 6包 魚蛋 18 KG 台灣 花枝燕 21.00/磅 3KG x 4袋,雞扒,泰兴,CHICKEN,,,,18/02/2024,,,,,,,21,kg,[],
2875,15 KG 龍城 雞比 180-200克 8.20/磅 50包 御鮑片 300g x 25包 x 2扎 1000/扎,,泰兴,,,,,18/02/2024,+200G,+300G,,,,,8.2,kg,[],
2876,15 KG 龍城 雞比 200-220克 8.20/磅 12KG ECD 大炸魚丸 21.00/磅 3KG x 4 約45克,,泰兴,,12kg,,,18/02/2024,+200G,,,,,,21,kg,[],
2877,15 KG 龍城 雞比 220-240克 8.20/磅 12KG ECD 細炸魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,18/02/2024,220/240,,,,,,21,kg,[],
2878,15 KG 龍城 雞比 240-260克 7.80/磅 12KG ECD 大尖魚條 21.00/磅 大約 每條 125克,,泰兴,,12kg,,,18/02/2024,240/260,,,,,,21,kg,[],
2879,15 KG 中佳 雞比 260-280克 7.50/磅 14.4KG ECD 白并蛋 600/合 300克 x48包,,泰兴,,,中國,,18/02/2024,+300G,260/280,4K+,,,,14.4,kg,[],
2880,15 KG 龍城 雞比 280-300克 7.40/磅 12KG ECD 白魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,18/02/2024,+300G,280/300,,,,,21,kg,[],
2881,30 磅 Case Farm 200-220克雞比 7.00/磅 12KG ECD 花枝丸 22.00/磅 3KG x 4袋,,泰兴,,12kg,,CASEFARM,18/02/2024,+200G,,,,,,22,kg,[],
2882,30 磅 Case Farm 220-240克雞比 7.00/磅 20LB ECD 魚蓉燒賣 9.80/磅 20包 X 1LB,,泰兴,,,,CASEFARM,18/02/2024,220/240,,,,,,9.8,lb,[],
2883,30 磅 Case Farm 240-260克雞比 7.00/磅 18KG ECD 魚蓉燒賣 9.40/磅 3 KG X 6,,泰兴,,18kg,,CASEFARM,18/02/2024,240/260,,,,,,9.4,kg,[],
2884,30 磅 Case Farm 260-280克雞比 6.50/磅 18KG ECD 雞肉 燒買 10.5/ 磅 3 KG X 6,,泰兴,,18kg,,CASEFARM,18/02/2024,260/280,,,,,,10.5,kg,[],
2885,30 磅 Case Farm 280-300克雞比 6.50/磅 20LB ECD 雞肉 燒賣 11.00/磅 20包 X 1LB,,泰兴,,,,CASEFARM,18/02/2024,+300G,280/300,,,,,11,lb,[],
2886,10磅 ECD 栗米墨魚餅 270/箱 2 LB X 5,,泰兴,,,墨西哥,,18/02/2024,,,,,,,,lb,[],
2887,12KG ECD 大粒 墨魚丸 26.00/磅 3KG x 4 約45克,,泰兴,,12kg,墨西哥,,18/02/2024,,,,,,,26,kg,[],
2888,18KG 台灣 香菇貢丸 26.50/磅 3KG x 6袋,,泰兴,,18kg,,,18/02/2024,,,,,,,26.5,kg,[],
2889,12KG 酥炸 鯪魚球 (3kg x4) 18.00/磅 12包X 1KG,,泰兴,,12kg,,,18/02/2024,,,,,,,18,kg,[],
2890,12KG ECD 魚腐 21 /磅,,泰兴,,12kg,,,18/02/2024,,,,,,,,kg,[],
2891,12KG Vaelob 阿根庭 牛栢葉(漂) 28 /磅 P 2539,,泰兴,,12kg,阿根廷,,18/02/2024,,,,,,,,kg,[],
2892,"12KG 上海大成 鹽酥雞粒 570 箱 什 15 KG (原味) 雞寶 , 每粒約22克 370/合 2.5 KG X 6包",鹽酥雞粒,泰兴,PREMADE,12kg,,,18/02/2024,,,,,,,2.5,kg,[],
2893,3 KG x 4袋 2.4kg x4袋 上海大成 麥香雞 (漢堡) 370/合 4 x 50塊,,泰兴,,,,,18/02/2024,4K+,,,,,,2.4,kg,[],
2894,10KG 台式 鹽酥雞 500克 x 20包 480箱,鹽酥雞粒,泰兴,PREMADE,10kg,,,18/02/2024,,,,,,,,kg,[],
2895,"8 KG 日式""真打""烏冬 (5個x200克) 紅色 160/合 1kg x 8",,泰兴,,,,,18/02/2024,+200G,,,,,,,kg,[],
2897,15KG M 太陽牌鹹豬手 14.60/磅 1000-1200克,,泰兴,,15kg,,,18/02/2024,+200G,,,,,,14.6,kg,[],
2898,15KG L 太陽牌鹹豬手 14.60/磅 1200克上,,泰兴,,15kg,,,18/02/2024,+200G,,,,,,14.6,kg,[],
2899,15隻裝 (生) 冇骨鹹豬手 500/合 每隻600克,,泰兴,,,,,18/02/2024,,,,,,,,lb,[],
2900,15KG XS VT牌 鹹豬手 11.00/磅,,泰兴,,15kg,,,18/02/2024,,,,,,,11,kg,[],
2901,15KG S VT牌 鹹豬手 11.00/磅 800-1000克,,泰兴,,15kg,,,18/02/2024,,,,,,,11,kg,[],
2902,15KG M VT牌 鹹豬手 11.00/磅 1000-1200克,,泰兴,,15kg,,,18/02/2024,+200G,,,,,,11,kg,[],
2903,15KG L VT牌 鹹豬手 11.00/磅 1200克上,,泰兴,,15kg,,,04/02/2024,+200G,,,,,,11,kg,[],
2904,10KG 英國 豬爭 8.50/磅 抄碼 約10KG,,泰兴,,抄,英國,,04/02/2024,,,,,,,8.5,kg,[],
2905,16 KG 輝煌 大腸 8.80/磅,豬大腸,泰兴,PORK,,,,04/02/2024,,,,,,,8.8,kg,[],
2906,15KG 輝煌 豬耳 9.20/磅 24 磅 勝利寶牌 高級雞肉腸 12.00/磅 32包 x12oz,,泰兴,,15kg,,,04/02/2024,,,,,,,12,kg,[],
2907,20KG 輝煌 豬腳 4.20/磅,,泰兴,,20kg,,,04/02/2024,,,,,,,4.2,kg,[],
2908,18 KG 輝煌 豬脷 4.20/磅,豬舌,泰兴,PORK,,,,04/02/2024,,,,,,,4.2,kg,[],
2909,20 KG 輝煌 豬 後桐骨 4.50 /磅,,泰兴,,,,,04/02/2024,,,,,,,4.5,kg,[],
2910,10 KG  大腸 9.00 / 磅,豬大腸,泰兴,PORK,,,AURORA,04/02/2024,,,,,,,9,kg,[],
2911,20 KG  頸骨 4.50/磅,豬頸骨,泰兴,PORK,,,ALIBEM,04/02/2024,,,,,,,4.5,kg,[],
2912,20KG 豬肉灌腸 ( 紅布腸) 30.00/KG 旭日牌 2x10K 裝,,泰兴,,10kg,,,04/02/2024,,,,,,,30,kg,[],
2913,10 KG 芝士 雞尾腸 2.5 kg x 4包 18.00/磅,,泰兴,,,,,04/02/2024,,,,,,,18,kg,[],
2914,10 KG 蜜糖 雞尾腸 2.5 kg x 4包 14.00/磅,,泰兴,,,,,04/02/2024,,,,,,,14,kg,[],
2915,10KG 片裝煙腩 Olympia 奧運牌 35 /磅 2 X 5KG,,泰兴,,10kg,,,04/02/2024,,,,,,,,kg,[],
2916,30KG 片裝煙腩(原箱) 奧運牌 35 /磅,,泰兴,,30kg,,,04/02/2024,,,,,,,,kg,[],
2917,60包裝 煙腩片(Olympia) 每包200克 1320/扎 2 x 30包,,泰兴,,,,,04/02/2024,+200G,,,,,,,lb,[],
2918,72.75磅 飛馬火腿 ( 罐裝 ) 17.90/磅,火腿,泰兴,PREMADE,,,,04/02/2024,,,,,,,17.9,lb,[],
2919,72.75磅 金星火腿 ( 罐裝 ) 20.10/磅,火腿,泰兴,PREMADE,,,,04/02/2024,,,,,,,20.1,lb,[],
2920,"10磅 衛星2號火腿扒 17.70/磅 四片裝, 10包",火腿,泰兴,PREMADE,,,,04/02/2024,,,,,,,17.7,lb,[],
2921,20包 奧運牌 火腿片 275/合 每包340克,火腿,泰兴,PREMADE,,,,04/02/2024,,,,,,,,pc,[],
2922,10KG 黑椒 煙鴨胸 200-220克 34.00/KG ECD 20包 豬仔三文治腿片 220/合 227克,,泰兴,,10kg,,,04/02/2024,+200G,,,,,,34,kg,[],
2923,10磅 10片裝火腿 18.00/磅,火腿,泰兴,PREMADE,,,,04/02/2024,,,,,,,18,lb,[],
2924,"10磅 衛星2號腿片 18.00/磅 10片裝, 10包",,泰兴,,,,,04/02/2024,,,,,,,18,lb,[],
2925,12 KG 力高 粟米 8.20 /磅  24包裝 400克方條火腿 (磚) 380/合 勝利寶,粟米,泰兴,VEGETABLE,,,LIGO,04/02/2024,,,,,,,8.2,kg,[],
2926,30LB Simplot 原味薯角 11.00 / 磅 14.5KG 三文治火腿 16.90/磅 皇朝牌,火腿,泰兴,PREMADE,30lb,,,04/02/2024,,,,,,,16.9,kg,[],
2927,30LB Simplot 有味薯角 11.00 / 磅 20磅 火腿肉 13.30/磅,火腿,泰兴,PREMADE,30lb,,,04/02/2024,,,,,,,13.3,lb,[],
2928,16.9 LB Simplot 120's 大薯餅 330/合 10塊 x 12小盒 20磅 火腿丸 23.40/磅 每包 2 磅,火腿,泰兴,PREMADE,,,,04/02/2024,,,,,,,23.4,lb,[],
2929,33.8 LB Simplot 240's 大薯餅 640/合 20 x 12 小合,,泰兴,,,,,04/02/2024,,,,,,,33.8,lb,[],
2930,27 LB Simplot 辣味 薯格 12.00 /磅,,泰兴,,,,,04/02/2024,,,,,,,12,lb,[],
2931,30LB Simplot 兩安士 三角薯餅 360/箱,肩胛肥牛肉,泰兴,BEEF,30lb,,,04/02/2024,,,,,,,,lb,[],
2932,"27 LB 力高 曲條 3/8"" (膠裝) 10.00 /磅 ",,泰兴,,,,LIGO,04/02/2024,,,,,,,10,lb,[],
2933,30 LB 力高 曲條 (膠裝) 10.00 /磅 ,,泰兴,,,,LIGO,04/02/2024,,,,,,,10,lb,[],
2934,30 LB 力高 粗直 10.00 /磅 ,,泰兴,,,,LIGO,04/02/2024,直,,,,,,10,lb,[],
2935,"27 LB 力高 幼直 1/4"" 10.00 /磅 ",,泰兴,,,,LIGO,04/02/2024,直,,,,,,10,lb,[],
2936,30 LB Simplot 牛扒薯 11.00 / 磅,,泰兴,,,,,04/02/2024,,,,,,,11,lb,[],
2938,15 KG Sublime 雞中亦 30克上 10.20/磅,雞中翼,泰兴,CHICKEN,,中國,,04/02/2024,,,,,,,10.2,kg,[],
2939,18KG 大使 雞中亦 11.80/磅 P 2539,雞中翼,泰兴,CHICKEN,18kg,中國,DIPLOMATA,04/02/2024,,,,,,,11.8,kg,[],
2940,15 KG Super Frango 雞中亦 40克上 13.00/磅 P 3404,雞中翼,泰兴,CHICKEN,,中國,,04/02/2024,,,,,,,13,kg,[],
2941,12 KG 美國 M 雞扒 9.30/磅 Mountaire,雞扒,泰兴,CHICKEN,,美國,,04/02/2024,,,,,,,9.3,kg,[],
2942,30 LB 美國 M 雞比 6.40/磅 Mountaire ECD 16 小盒/ 箱 ECD 紅酒牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,美國,,04/02/2024,,,,,,,6.4,kg,[],
2943,30 磅 Case Farm 珍寶雞比 6.40/磅 16 小盒/ 箱 ECD 咖哩牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,,CASEFARM,04/02/2024,,,,,,,6.4,kg,[],
2944,16 小盒/ 箱 ECD 東坡肉 200克 每箱HK$ 256,,泰兴,,,,,04/02/2024,+200G,,,,,,,kg,[],
2945,15KG Super Frango 雞扒200克上 8.50/磅 16 小盒/ 箱 ECD 梅菜扣肉 250克 每箱HK$ 256,雞扒,泰兴,CHICKEN,15kg,,,04/02/2024,+200G,,,,,,8.5,kg,[],
2946,12KG Avivar 雞扒 7.80/磅 2 KG X 6包 12 小盒/箱 ECD 冬瓜 鴨腿湯 600克 每箱HK$ 192,雞扒,泰兴,CHICKEN,12kg,,,04/02/2024,,,,,,,7.8,kg,[],
2947,12 KG  雞扒 8.00/磅 2 KG X 6包 12 小盒/箱 ECD 蟲草花 鴨腿湯 600克 每箱HK$ 192,雞扒,泰兴,CHICKEN,,,AURORA,04/02/2024,,,,,,,8,kg,[],
2948,12KG  雞腳40克上 5.30/磅 16 小盒/ 箱 ECD 鎮江骨 200克 每箱HK$ 256,,泰兴,,12kg,,AURORA,04/02/2024,+200G,,,,,,5.3,kg,[],
2949,16 小盒/ 箱 ECD 栗子燜鴨 250克 每箱HK$ 256,,泰兴,,,,,04/02/2024,,,,,,,,kg,[],
2950,10 KG 中佳 中亦 50克上 22.50/ 磅 16 小盒/ 箱 ECD 魚香茄子 250克 每箱HK$ 256,雞中翼,泰兴,CHICKEN,,中國,,04/02/2024,,,,,,,22.5,kg,[],
2951,10KG 龍城 IQF 小胸 16.50 /KG,雞柳,泰兴,CHICKEN,10kg,,,04/02/2024,,,,,,,16.5,kg,[],
2952,10 KG IQF 雞肝 10.00/磅 魚蛋 18 KG 台灣 花枝燕 21.00/磅 3KG x 4袋,,泰兴,,,,,04/02/2024,,,,,,,21,kg,[],
2953,12 KG 龍城 雞扒 250克上 8.80/磅 2 KG X 6包 50包 御鮑片 300g x 25包 x 2扎 1000/扎,雞扒,泰兴,CHICKEN,,,,04/02/2024,+300G,,,,,,8.8,kg,[],
2954,15 KG 龍城 雞扒 300克上 8.80/磅 12KG ECD 大炸魚丸 21.00/磅 3KG x 4 約45克,雞扒,泰兴,CHICKEN,12kg,,,04/02/2024,+300G,,,,,,21,kg,[],
2955,12KG ECD 細炸魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,04/02/2024,,,,,,,21,kg,[],
2956,12 KG 龍城 去皮上比肉 8.50/磅 12KG ECD 大尖魚條 21.00/磅 大約 每條 125克,,泰兴,,12kg,,,04/02/2024,去皮,,,,,,21,kg,[],
2957,15 KG 龍城 雞比 240-260克 8.00/磅 14.4KG ECD 白并蛋 600/合 300克 x48包,,泰兴,,,,,04/02/2024,+300G,240/260,4K+,,,,14.4,kg,[],
2958,15 KG 龍城 雞比 260-280克 7.70/磅 12KG ECD 白魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,04/02/2024,260/280,,,,,,21,kg,[],
2959,15 KG 龍城 雞比 280-300克 7.50/磅 12KG ECD 炸魚片頭 20.00/磅 3KG x 4,,泰兴,,12kg,,,04/02/2024,+300G,280/300,,,,,20,kg,[],
2960,30 磅 Case Farm 220-240克雞比 7.00/磅 12KG ECD 花枝丸 22.00/磅 3KG x 4袋,,泰兴,,12kg,,CASEFARM,04/02/2024,220/240,,,,,,22,kg,[],
2961,30 磅 Case Farm 260-280克雞比 6.50/磅 20LB ECD 魚蓉燒賣 9.80/磅 20包 X 1LB,,泰兴,,,,CASEFARM,04/02/2024,260/280,,,,,,9.8,lb,[],
2962,18KG ECD 魚蓉燒賣 9.40/磅 3 KG X 6,,泰兴,,18kg,,,04/02/2024,,,,,,,9.4,kg,[],
2963,18KG ECD 雞肉 燒買 10.5/ 磅 3 KG X 6,,泰兴,,18kg,,,04/02/2024,,,,,,,10.5,kg,[],
2964,20LB ECD 雞肉 燒賣 11.00/磅 20包 X 1LB,,泰兴,,,,,04/02/2024,,,,,,,11,lb,[],
2965,10磅 ECD 栗米墨魚餅 270/箱 2 LB X 5,,泰兴,,,墨西哥,,04/02/2024,,,,,,,,lb,[],
2966,15KG Vaelob 阿根庭 牛根 6.00 /磅 P 2539 12KG 酥炸 鯪魚球 (3kg x4) 18.00/磅 12包X 1KG,,泰兴,,12kg,阿根廷,,04/02/2024,,,,,,,18,kg,[],
2967,12KG Vaelob 阿根庭 牛栢葉(漂) 28 /磅 P 2539 12KG ECD 魚腐 21 /磅,,泰兴,,12kg,阿根廷,,04/02/2024,,,,,,,,kg,[],
2968,12KG 上海大成 鹽酥雞粒 570 箱,鹽酥雞粒,泰兴,PREMADE,12kg,,,04/02/2024,,,,,,,,kg,[],
2969,3 KG x 4袋,,泰兴,,,,,04/02/2024,,,,,,,,kg,[],
2970,10KG 台式 鹽酥雞 500克 x 20包 480箱,鹽酥雞粒,泰兴,PREMADE,10kg,,,04/02/2024,,,,,,,,kg,[],
2971,2.4kg x4袋 上海大成 麥香雞 (漢堡) 370/合 4 x 50塊,,泰兴,,,,,04/02/2024,4K+,,,,,,2.4,kg,[],
2972,"8 KG 日式""真打""烏冬 (5個x200克) 紅色 160/合 1kg x 8",,泰兴,,,,,04/02/2024,+200G,,,,,,,kg,[],
2973,3.4K 日本 CF 風味炸帶子 480/合,炸帶子,泰兴,PREMADE,,,,04/02/2024,4K+,,,,,,3.4,kg,[],
2975,15 KG Sublime 雞中亦 30克上 10.20/磅,雞中翼,泰兴,CHICKEN,,中國,,04/02/2024,,,,,,,10.2,kg,[],
2976,18KG 大使 雞中亦 11.80/磅 P 2539,雞中翼,泰兴,CHICKEN,18kg,中國,DIPLOMATA,04/02/2024,,,,,,,11.8,kg,[],
2977,15 KG Super Frango 雞中亦 40克上 13.00/磅 P 3404,雞中翼,泰兴,CHICKEN,,中國,,04/02/2024,,,,,,,13,kg,[],
2978,12 KG 美國 M 雞扒 9.30/磅 Mountaire,雞扒,泰兴,CHICKEN,,美國,,04/02/2024,,,,,,,9.3,kg,[],
2979,30 LB 美國 M 雞比 6.40/磅 Mountaire ECD 16 小盒/ 箱 ECD 紅酒牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,美國,,04/02/2024,,,,,,,6.4,kg,[],
2980,30 磅 Case Farm 珍寶雞比 6.40/磅 16 小盒/ 箱 ECD 咖哩牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,,CASEFARM,04/02/2024,,,,,,,6.4,kg,[],
2981,16 小盒/ 箱 ECD 東坡肉 200克 每箱HK$ 256,,泰兴,,,,,04/02/2024,+200G,,,,,,,kg,[],
2982,15KG Super Frango 雞扒200克上 8.50/磅 16 小盒/ 箱 ECD 梅菜扣肉 250克 每箱HK$ 256,雞扒,泰兴,CHICKEN,15kg,,,04/02/2024,+200G,,,,,,8.5,kg,[],
2983,12KG Avivar 雞扒 7.80/磅 2 KG X 6包 12 小盒/箱 ECD 冬瓜 鴨腿湯 600克 每箱HK$ 192,雞扒,泰兴,CHICKEN,12kg,,,04/02/2024,,,,,,,7.8,kg,[],
2984,12 KG  雞扒 8.00/磅 2 KG X 6包 12 小盒/箱 ECD 蟲草花 鴨腿湯 600克 每箱HK$ 192,雞扒,泰兴,CHICKEN,,,AURORA,04/02/2024,,,,,,,8,kg,[],
2985,12KG  雞腳40克上 5.30/磅 16 小盒/ 箱 ECD 鎮江骨 200克 每箱HK$ 256,,泰兴,,12kg,,AURORA,04/02/2024,+200G,,,,,,5.3,kg,[],
2986,16 小盒/ 箱 ECD 栗子燜鴨 250克 每箱HK$ 256,,泰兴,,,,,04/02/2024,,,,,,,,kg,[],
2987,10 KG 中佳 中亦 50克上 22.50/ 磅 16 小盒/ 箱 ECD 魚香茄子 250克 每箱HK$ 256,雞中翼,泰兴,CHICKEN,,中國,,04/02/2024,,,,,,,22.5,kg,[],
2988,10KG 龍城 IQF 小胸 16.50 /KG,雞柳,泰兴,CHICKEN,10kg,,,04/02/2024,,,,,,,16.5,kg,[],
2989,10 KG IQF 雞肝 10.00/磅 魚蛋 18 KG 台灣 花枝燕 21.00/磅 3KG x 4袋,,泰兴,,,,,04/02/2024,,,,,,,21,kg,[],
2990,12 KG 龍城 雞扒 250克上 8.80/磅 2 KG X 6包 50包 御鮑片 300g x 25包 x 2扎 1000/扎,雞扒,泰兴,CHICKEN,,,,04/02/2024,+300G,,,,,,8.8,kg,[],
2991,15 KG 龍城 雞扒 300克上 8.80/磅 12KG ECD 大炸魚丸 21.00/磅 3KG x 4 約45克,雞扒,泰兴,CHICKEN,12kg,,,04/02/2024,+300G,,,,,,21,kg,[],
2992,12KG ECD 細炸魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,04/02/2024,,,,,,,21,kg,[],
